step	ce	kd	beta_req	beta	q_topk	p_topk
242	7.534505844116211	0.010272596031427383	0.1	0.1	0.4115164577960968	0.45231983065605164
243	7.317983627319336	0.008934726938605309	0.1	0.1	0.4588298201560974	0.4614899158477783
244	7.175004482269287	0.005235597025603056	0.1	0.1	0.43484941124916077	0.4243740141391754
245	8.134471893310547	0.005185636226087809	0.1	0.1	0.43377387523651123	0.4343750476837158
246	7.278474807739258	0.00782641489058733	0.1	0.1	0.4103824198246002	0.376954585313797
247	7.575039863586426	0.0024985503405332565	0.1	0.1	0.35790693759918213	0.3685583174228668
248	6.566161155700684	0.006191913038492203	0.1	0.1	0.37849196791648865	0.4069005250930786
249	7.350659370422363	0.008855154737830162	0.1	0.1	0.3969385623931885	0.43902596831321716
250	7.184395790100098	0.004096692893654108	0.1	0.1	0.40106400847435	0.41160279512405396
251	6.951861381530762	0.0076042222790420055	0.1	0.1	0.43232622742652893	0.4376008212566376
252	7.2234296798706055	0.00655510276556015	0.1	0.1	0.4235129654407501	0.40868499875068665
253	7.941173076629639	0.0029924502596259117	0.1	0.1	0.39593759179115295	0.4017563462257385
254	8.459060668945312	0.004240182228386402	0.1	0.1	0.41312167048454285	0.4084596335887909
255	7.0454535484313965	0.0038249241188168526	0.1	0.1	0.4922603964805603	0.4865244925022125
256	7.28876256942749	0.0023655034601688385	0.1	0.1	0.4305616319179535	0.42559581995010376
257	6.261051177978516	0.003582525532692671	0.1	0.1	0.4535306990146637	0.4572902321815491
258	7.005210876464844	0.004209327511489391	0.1	0.1	0.40109699964523315	0.4204693138599396
259	6.945260047912598	0.0074105290696024895	0.1	0.1	0.40663161873817444	0.42969202995300293
260	6.96671199798584	0.00998073723167181	0.1	0.1	0.4153364300727844	0.44629794359207153
261	6.665295600891113	0.0065392921678721905	0.1	0.1	0.4638000428676605	0.4812181890010834
262	6.846733093261719	0.006594815757125616	0.1	0.1	0.47053661942481995	0.4957183301448822
263	7.0788702964782715	0.0045479373075068	0.1	0.1	0.5154772996902466	0.5304976105690002
264	7.238722801208496	0.007763871923089027	0.1	0.1	0.44006335735321045	0.41679996252059937
265	7.701526641845703	0.015393748879432678	0.1	0.1	0.3821927607059479	0.4135601818561554
266	7.11350679397583	0.00914747640490532	0.1	0.1	0.45623579621315	0.46057945489883423
267	7.308399200439453	0.010851682163774967	0.1	0.1	0.44294410943984985	0.47269687056541443
268	6.956675052642822	0.004698354750871658	0.1	0.1	0.4590308964252472	0.4570390284061432
269	6.650230407714844	0.010195906274020672	0.1	0.1	0.46857500076293945	0.4549507796764374
270	6.9550065994262695	0.007160097826272249	0.1	0.1	0.46654993295669556	0.489469975233078
271	7.219463348388672	0.0046508158557116985	0.1	0.1	0.4801696240901947	0.4856491982936859
272	6.7924957275390625	0.013068369589745998	0.1	0.1	0.47617313265800476	0.4649616479873657
273	7.922516345977783	0.0045665958896279335	0.1	0.1	0.407787561416626	0.4316149950027466
274	7.3590407371521	0.004714109934866428	0.1	0.1	0.4339236915111542	0.4223262369632721
275	7.663978576660156	0.0037863333709537983	0.1	0.1	0.3936682641506195	0.3881396949291229
276	6.853261947631836	0.002863530535250902	0.1	0.1	0.4136195778846741	0.4191429615020752
277	6.957226276397705	0.007784091401845217	0.1	0.1	0.4186229407787323	0.45854586362838745
278	6.787217140197754	0.006213207263499498	0.1	0.1	0.40267181396484375	0.43611836433410645
279	6.88871955871582	0.007043094839900732	0.1	0.1	0.4366401135921478	0.4609551429748535
280	7.858272552490234	0.008734545670449734	0.1	0.1	0.4625273644924164	0.5123497247695923
281	8.806366920471191	0.0039634318090975285	0.1	0.1	0.38423192501068115	0.3887900710105896
282	7.724361419677734	0.004654075019061565	0.1	0.1	0.4129210114479065	0.4138202667236328
283	7.469270706176758	0.0047282082960009575	0.1	0.1	0.4637989401817322	0.4724558889865875
284	7.657727241516113	0.002053316682577133	0.1	0.1	0.4212602972984314	0.4245174527168274
285	7.738035678863525	0.007108929567039013	0.1	0.1	0.45308735966682434	0.4782019257545471
286	7.294053077697754	0.003155292011797428	0.1	0.1	0.3971620202064514	0.40883341431617737
287	7.073131561279297	0.0025239696260541677	0.1	0.1	0.4232270121574402	0.4217817485332489
288	7.3896589279174805	0.020682318136096	0.1	0.1	0.4074382483959198	0.4259072542190552
289	6.600614547729492	0.0030721058137714863	0.1	0.1	0.4580881595611572	0.4718250036239624
290	6.911394119262695	0.004305820446461439	0.1	0.1	0.47081178426742554	0.46618160605430603
291	6.560911655426025	0.013619394972920418	0.1	0.1	0.4643920958042145	0.4865178167819977
292	6.959139823913574	0.005685359239578247	0.1	0.1	0.45254653692245483	0.4731276333332062
293	6.969532489776611	0.005872793961316347	0.1	0.1	0.4548151195049286	0.47732555866241455
294	6.889248847961426	0.004018831066787243	0.1	0.1	0.49113741517066956	0.4974762499332428
295	6.922996520996094	0.003358665155246854	0.1	0.1	0.43917444348335266	0.4443991482257843
296	7.411617279052734	0.004497176967561245	0.1	0.1	0.47491878271102905	0.4899041950702667
297	6.6858978271484375	0.006670186296105385	0.1	0.1	0.4516223073005676	0.4455931484699249
298	8.06369686126709	0.002292280551046133	0.1	0.1	0.3772403299808502	0.3664017915725708
299	8.013450622558594	0.004806129261851311	0.1	0.1	0.3582875728607178	0.338844358921051
300	7.587756633758545	0.0038670101203024387	0.1	0.1	0.3555624783039093	0.35189157724380493
301	8.20772933959961	0.004718433134257793	0.1	0.1	0.2675010859966278	0.28769561648368835
302	7.986446857452393	0.003545853542163968	0.1	0.1	0.24156388640403748	0.2649102807044983
303	7.191558837890625	0.004787591751664877	0.1	0.1	0.3910647928714752	0.3958970308303833
304	6.713998794555664	0.008596437983214855	0.1	0.1	0.43620628118515015	0.46070435643196106
305	8.165806770324707	0.006809164769947529	0.1	0.1	0.38807520270347595	0.4245454668998718
306	7.920369625091553	0.004790522623807192	0.1	0.1	0.4005735218524933	0.3802741467952728
307	7.41987419128418	0.005186136811971664	0.1	0.1	0.40560272336006165	0.3908843398094177
308	7.663005352020264	0.0031892370898276567	0.1	0.1	0.42553406953811646	0.41700154542922974
309	7.495926856994629	0.0036831474862992764	0.1	0.1	0.3757595419883728	0.3725275993347168
310	6.968778610229492	0.0016030058031901717	0.1	0.1	0.4563949704170227	0.45918285846710205
311	7.740167140960693	0.0028177639469504356	0.1	0.1	0.37038058042526245	0.3901718258857727
312	7.476596832275391	0.0031564070377498865	0.1	0.1	0.31209030747413635	0.3000585734844208
313	7.999424934387207	0.004202274605631828	0.1	0.1	0.3677234351634979	0.39233726263046265
314	7.978086471557617	0.002673555165529251	0.1	0.1	0.44877031445503235	0.43274590373039246
315	7.5995683670043945	0.006516668945550919	0.1	0.1	0.40041881799697876	0.3654065430164337
316	8.035154342651367	0.008455730974674225	0.1	0.1	0.31512248516082764	0.27461007237434387
317	7.833276271820068	0.002444557147100568	0.1	0.1	0.2628127634525299	0.2763008773326874
318	7.497137546539307	0.006041089538484812	0.1	0.1	0.3249596357345581	0.3599424958229065
319	7.381938457489014	0.004688979126513004	0.1	0.1	0.38131555914878845	0.41154175996780396
320	7.635190963745117	0.004828756209462881	0.1	0.1	0.4204360842704773	0.43479791283607483
321	7.256250381469727	0.004519608803093433	0.1	0.1	0.42454710602760315	0.4255388677120209
322	7.326929092407227	0.015428140759468079	0.1	0.1	0.44876134395599365	0.4635752737522125
323	6.995978832244873	0.004847062285989523	0.1	0.1	0.5041320323944092	0.503893256187439
324	6.994908332824707	0.003691809019073844	0.1	0.1	0.4576149582862854	0.44217202067375183
325	7.15421199798584	0.005629050079733133	0.1	0.1	0.4860592484474182	0.46585509181022644
326	7.670429229736328	0.005544431507587433	0.1	0.1	0.4669933021068573	0.4654342234134674
327	7.684464454650879	0.006437869276851416	0.1	0.1	0.44607001543045044	0.41871321201324463
328	6.942180633544922	0.004214532673358917	0.1	0.1	0.4121765196323395	0.390106201171875
329	6.784331321716309	0.001979969209060073	0.1	0.1	0.42170587182044983	0.42143315076828003
330	7.372733116149902	0.002186090685427189	0.1	0.1	0.4089662432670593	0.4124458432197571
331	6.721330642700195	0.0018534433329477906	0.1	0.1	0.4286594092845917	0.42805221676826477
332	6.842220306396484	0.002372410614043474	0.1	0.1	0.41551414132118225	0.4234980046749115
333	7.197514533996582	0.0030851904302835464	0.1	0.1	0.43184423446655273	0.4434851408004761
334	6.834589958190918	0.003697724547237158	0.1	0.1	0.4960484504699707	0.49904197454452515
335	6.436807632446289	0.002606055000796914	0.1	0.1	0.44929245114326477	0.4533230662345886
336	6.554072380065918	0.003997053951025009	0.1	0.1	0.48914584517478943	0.5137280821800232
337	7.726146697998047	0.005109001882374287	0.1	0.1	0.4036690592765808	0.4343676269054413
338	7.314573287963867	0.003149088704958558	0.1	0.1	0.4393112063407898	0.43719446659088135
339	7.588982582092285	0.0020916960202157497	0.1	0.1	0.4269309639930725	0.41728106141090393
340	7.146525859832764	0.004378799349069595	0.1	0.1	0.42896008491516113	0.41545751690864563
341	7.441128730773926	0.0022542320657521486	0.1	0.1	0.41334715485572815	0.41043737530708313
342	8.266883850097656	0.004861621651798487	0.1	0.1	0.3763120174407959	0.3617051839828491
343	6.330967426300049	0.001993027748540044	0.1	0.1	0.43263837695121765	0.43144020438194275
344	6.387446403503418	0.004500317387282848	0.1	0.1	0.43145427107810974	0.4513636529445648
345	6.704919815063477	0.0044975909404456615	0.1	0.1	0.4223056435585022	0.44271790981292725
346	7.025096893310547	0.004019091371446848	0.1	0.1	0.45227327942848206	0.4639773964881897
347	5.956513404846191	0.0028616401832550764	0.1	0.1	0.5080330967903137	0.5189628005027771
348	7.3620195388793945	0.003996366169303656	0.1	0.1	0.42701664566993713	0.4467358887195587
349	7.366877555847168	0.002940041245892644	0.1	0.1	0.4910031259059906	0.4772886633872986
350	8.242588996887207	0.0051898472011089325	0.1	0.1	0.38747721910476685	0.35999417304992676
351	7.83518648147583	0.008487139828503132	0.1	0.1	0.3987252414226532	0.3579501807689667
352	7.336615562438965	0.0032915298361331224	0.1	0.1	0.40903276205062866	0.38980013132095337
353	7.71930456161499	0.002653087954968214	0.1	0.1	0.38636916875839233	0.36771056056022644
354	8.000322341918945	0.004434407688677311	0.1	0.1	0.3684218227863312	0.34947657585144043
355	8.353653907775879	0.0022512285504490137	0.1	0.1	0.3232730031013489	0.312588095664978
356	7.819276809692383	0.004149651620537043	0.1	0.1	0.41475775837898254	0.3938034176826477
357	7.933286666870117	0.002653600415214896	0.1	0.1	0.3714161217212677	0.3625204861164093
358	7.882598876953125	0.0021306404378265142	0.1	0.1	0.3795529901981354	0.38070186972618103
359	7.181072235107422	0.002215304411947727	0.1	0.1	0.3946382999420166	0.3960675895214081
360	7.711837291717529	0.0027503077872097492	0.1	0.1	0.4108385443687439	0.3986208438873291
361	7.591719150543213	0.005241475533694029	0.1	0.1	0.3962838351726532	0.3782065212726593
362	6.9068450927734375	0.0035155818331986666	0.1	0.1	0.3864552974700928	0.3663576543331146
363	7.864922523498535	0.002034110017120838	0.1	0.1	0.320932000875473	0.3162209093570709
364	7.9333696365356445	0.004252305254340172	0.1	0.1	0.3745059370994568	0.382783979177475
365	6.5688276290893555	0.0014643456088379025	0.1	0.1	0.4854069650173187	0.4849492013454437
366	6.739841461181641	0.0020066220313310623	0.1	0.1	0.3909173905849457	0.40126898884773254
367	7.41829776763916	0.002529190620407462	0.1	0.1	0.3976549804210663	0.4118214249610901
368	7.203744888305664	0.0019104459788650274	0.1	0.1	0.4350283145904541	0.44199874997138977
369	7.004261016845703	0.001599973882548511	0.1	0.1	0.4337413012981415	0.43048807978630066
370	6.990073204040527	0.0017701761098578572	0.1	0.1	0.45450299978256226	0.4575442969799042
371	6.840818881988525	0.0018700952641665936	0.1	0.1	0.4245224595069885	0.4223674237728119
372	7.41767692565918	0.0023818868212401867	0.1	0.1	0.4331894516944885	0.4413033425807953
373	7.339115619659424	0.0028525637462735176	0.1	0.1	0.3671700358390808	0.37172743678092957
374	7.820422172546387	0.003508715657517314	0.1	0.1	0.44900330901145935	0.4339682459831238
375	6.830628395080566	0.0039794351905584335	0.1	0.1	0.39971888065338135	0.37404781579971313
376	7.28403377532959	0.003531722817569971	0.1	0.1	0.4141480028629303	0.4146755039691925
377	8.064093589782715	0.0021807951852679253	0.1	0.1	0.3726559281349182	0.3878728747367859
378	7.1835784912109375	0.0015058955177664757	0.1	0.1	0.36999383568763733	0.36883291602134705
379	7.387997627258301	0.0018348295707255602	0.1	0.1	0.3893784284591675	0.4050144553184509
380	7.160861015319824	0.0016589025035500526	0.1	0.1	0.40269845724105835	0.4067300260066986
381	7.972553253173828	0.0020269358064979315	0.1	0.1	0.3816373646259308	0.3995835781097412
382	7.581709861755371	0.0018301495583727956	0.1	0.1	0.4118596017360687	0.41797754168510437
383	7.1403703689575195	0.0013624451821669936	0.1	0.1	0.38193464279174805	0.37891459465026855
384	6.427973747253418	0.001977549633011222	0.1	0.1	0.42190489172935486	0.4249504506587982
385	7.3040924072265625	0.0027839187532663345	0.1	0.1	0.3912825286388397	0.4007648229598999
386	7.277495384216309	0.00333008891902864	0.1	0.1	0.4955299496650696	0.5015404224395752
387	7.275618076324463	0.002555966842919588	0.1	0.1	0.4180504083633423	0.4082363545894623
388	7.28406286239624	0.0018036537803709507	0.1	0.1	0.4000057280063629	0.4007527828216553
389	6.740101337432861	0.0029645864851772785	0.1	0.1	0.4180225729942322	0.4006038308143616
390	7.45890998840332	0.0022161416709423065	0.1	0.1	0.40908750891685486	0.4106128513813019
391	7.279364109039307	0.0023673942778259516	0.1	0.1	0.4134475886821747	0.40114903450012207
392	7.369855880737305	0.0013605740386992693	0.1	0.1	0.38635876774787903	0.38691624999046326
393	6.9221320152282715	0.001909922226332128	0.1	0.1	0.4274735152721405	0.43212786316871643
394	7.2348480224609375	0.002426824765279889	0.1	0.1	0.4434165358543396	0.45393118262290955
395	7.337332725524902	0.002033374970778823	0.1	0.1	0.4386792778968811	0.43544015288352966
396	7.661562919616699	0.002116938354447484	0.1	0.1	0.4109606146812439	0.4018000364303589
397	8.555625915527344	0.0012643280206248164	0.1	0.1	0.23851945996284485	0.23268169164657593
398	7.988508224487305	0.0013078056508675218	0.1	0.1	0.4240801930427551	0.41895824670791626
399	7.936816692352295	0.004630174953490496	0.1	0.1	0.2949528694152832	0.27173060178756714
400	6.382991790771484	0.001973265316337347	0.1	0.1	0.4347899258136749	0.4169791042804718
401	6.229136943817139	0.0018595478031784296	0.1	0.1	0.4196642339229584	0.4309995770454407
402	7.657541275024414	0.002579034771770239	0.1	0.1	0.37509647011756897	0.3947625458240509
403	7.1599202156066895	0.0018935543484985828	0.1	0.1	0.45980751514434814	0.4569203555583954
404	7.4346208572387695	0.0021946814376860857	0.1	0.1	0.4211692810058594	0.4105072617530823
405	7.030871868133545	0.0016327789053320885	0.1	0.1	0.456106573343277	0.44972968101501465
406	7.948725700378418	0.001430290867574513	0.1	0.1	0.34656840562820435	0.339404821395874
407	7.054152965545654	0.0013837768929079175	0.1	0.1	0.4367709755897522	0.43464571237564087
408	7.191446781158447	0.0018407305469736457	0.1	0.1	0.42836830019950867	0.43225526809692383
409	7.022183418273926	0.002174865687265992	0.1	0.1	0.42954063415527344	0.4336331784725189
410	7.417995452880859	0.001440392341464758	0.1	0.1	0.41254153847694397	0.41633141040802
411	6.882801055908203	0.0014403874520212412	0.1	0.1	0.4350815415382385	0.4316423833370209
412	7.5705718994140625	0.001667083939537406	0.1	0.1	0.42035186290740967	0.42647287249565125
413	7.54058837890625	0.00196607643738389	0.1	0.1	0.45247891545295715	0.4503162205219269
414	7.262563228607178	0.003202951978892088	0.1	0.1	0.36917319893836975	0.3483982980251312
415	8.03661060333252	0.002448230516165495	0.1	0.1	0.348816454410553	0.3404320478439331
416	7.999725341796875	0.001770395552739501	0.1	0.1	0.42629876732826233	0.42158153653144836
417	7.431886672973633	0.002597241895273328	0.1	0.1	0.42868030071258545	0.4179905951023102
418	7.644974708557129	0.0019106287509202957	0.1	0.1	0.4379355311393738	0.430135041475296
419	7.415377616882324	0.0018600522307679057	0.1	0.1	0.44131696224212646	0.4349176287651062
420	7.053073883056641	0.002400487195700407	0.1	0.1	0.45538395643234253	0.44565436244010925
421	8.028867721557617	0.0014145371969789267	0.1	0.1	0.35185369849205017	0.3495977520942688
422	8.009834289550781	0.0017766822129487991	0.1	0.1	0.4234975278377533	0.41014280915260315
423	8.157718658447266	0.0022323003504425287	0.1	0.1	0.40586161613464355	0.388852059841156
424	7.058732032775879	0.00354648195207119	0.1	0.1	0.4046053886413574	0.37994518876075745
425	8.160606384277344	0.0022956402972340584	0.1	0.1	0.3563382029533386	0.33968329429626465
426	8.170780181884766	0.002891191514208913	0.1	0.1	0.35450294613838196	0.33485227823257446
427	7.70626163482666	0.0024822771083563566	0.1	0.1	0.42162439227104187	0.4086374044418335
428	8.195226669311523	0.0026815123856067657	0.1	0.1	0.3718589246273041	0.3569388687610626
429	7.245063781738281	0.002272468525916338	0.1	0.1	0.3422245979309082	0.3253835439682007
430	7.3701019287109375	0.0016692252829670906	0.1	0.1	0.3505077362060547	0.3448546826839447
431	7.129642486572266	0.0019253151258453727	0.1	0.1	0.4210151731967926	0.42713990807533264
432	6.838980197906494	0.002031733514741063	0.1	0.1	0.4413284659385681	0.44528713822364807
433	7.250579833984375	0.0019862696062773466	0.1	0.1	0.41292139887809753	0.4213150143623352
434	7.353936672210693	0.0012561909388750792	0.1	0.1	0.4084928333759308	0.41243815422058105
435	7.00414514541626	0.002940490609034896	0.1	0.1	0.4548233449459076	0.46404898166656494
436	7.265451431274414	0.0015657908516004682	0.1	0.1	0.45054203271865845	0.4554736316204071
437	7.2478227615356445	0.0019541201181709766	0.1	0.1	0.47914499044418335	0.4820651710033417
438	6.618548393249512	0.0016408863011747599	0.1	0.1	0.5080201625823975	0.5074999332427979
439	7.073453903198242	0.001565431128256023	0.1	0.1	0.4587539732456207	0.4577801525592804
440	6.584673881530762	0.0016308514168486	0.1	0.1	0.5121109485626221	0.5078105330467224
441	7.369707107543945	0.0018777601653710008	0.1	0.1	0.4285235106945038	0.42539021372795105
442	7.384958267211914	0.0011590791400521994	0.1	0.1	0.4043486416339874	0.4037163257598877
443	7.29088020324707	0.0011361556826159358	0.1	0.1	0.40735185146331787	0.4064190685749054
444	6.983386039733887	0.0015962552279233932	0.1	0.1	0.46222421526908875	0.4612869620323181
445	7.775528907775879	0.0015142759075388312	0.1	0.1	0.42017775774002075	0.41934874653816223
446	7.074769020080566	0.0017210249789059162	0.1	0.1	0.47220730781555176	0.4709353446960449
447	7.730167388916016	0.0015470529906451702	0.1	0.1	0.36494749784469604	0.35845935344696045
448	8.08674144744873	0.0019219923997297883	0.1	0.1	0.3183985650539398	0.3172560930252075
449	5.971452236175537	0.003256827127188444	0.1	0.1	0.5161361694335938	0.5227454304695129
450	6.071321487426758	0.002317034872248769	0.1	0.1	0.4943138062953949	0.500946044921875
451	5.9640913009643555	0.002576422179117799	0.1	0.1	0.5070399045944214	0.5146610140800476
452	6.685337543487549	0.0016720877029001713	0.1	0.1	0.42185088992118835	0.4280705153942108
453	6.958019256591797	0.002574905287474394	0.1	0.1	0.4769778549671173	0.4864095449447632
454	7.067105293273926	0.001982394838705659	0.1	0.1	0.4500060975551605	0.4541328549385071
455	6.769622802734375	0.0021946837659925222	0.1	0.1	0.47098058462142944	0.4759249985218048
456	7.453590393066406	0.0016861894400790334	0.1	0.1	0.3904934823513031	0.3957465589046478
457	6.919307708740234	0.001983039313927293	0.1	0.1	0.466312050819397	0.4730510711669922
458	7.410808563232422	0.0020969808101654053	0.1	0.1	0.4055330157279968	0.41250720620155334
459	6.914639472961426	0.0016915816813707352	0.1	0.1	0.4490683972835541	0.4537304937839508
460	7.288959503173828	0.0019670622423291206	0.1	0.1	0.3683644235134125	0.37627673149108887
461	7.334602355957031	0.0019024326466023922	0.1	0.1	0.45192089676856995	0.461678683757782
462	7.034482955932617	0.00208302098326385	0.1	0.1	0.4441470205783844	0.4529615640640259
463	7.360222816467285	0.0016035032458603382	0.1	0.1	0.37897399067878723	0.38049575686454773
464	7.661682605743408	0.0025293121580034494	0.1	0.1	0.3559199869632721	0.3572804927825928
465	7.618250846862793	0.0015647525433450937	0.1	0.1	0.2944498360157013	0.29656192660331726
466	6.671643257141113	0.001779459067620337	0.1	0.1	0.48924726247787476	0.48848381638526917
467	7.629350662231445	0.00173246581107378	0.1	0.1	0.3908329904079437	0.39842191338539124
468	7.348584175109863	0.001664825831539929	0.1	0.1	0.3827517628669739	0.3900517225265503
469	6.659440994262695	0.0014030039310455322	0.1	0.1	0.43633487820625305	0.4396530091762543
470	7.336606979370117	0.0015078636351972818	0.1	0.1	0.4025050103664398	0.40261387825012207
471	7.305205345153809	0.0017066698055714369	0.1	0.1	0.42928555607795715	0.4375886619091034
472	6.782190799713135	0.0021616178564727306	0.1	0.1	0.429415762424469	0.44342276453971863
473	7.376997947692871	0.0021716554183512926	0.1	0.1	0.4536975622177124	0.4653176963329315
474	7.065738201141357	0.0022952125873416662	0.1	0.1	0.4680497944355011	0.47544655203819275
475	7.115151405334473	0.0015995495487004519	0.1	0.1	0.4563397467136383	0.4604890048503876
476	7.849155426025391	0.0010525130201131105	0.1	0.1	0.3994784951210022	0.40464678406715393
477	7.281231880187988	0.0017042314866557717	0.1	0.1	0.466996431350708	0.4743676483631134
478	7.6524858474731445	0.0017088230233639479	0.1	0.1	0.416583776473999	0.4212072789669037
479	6.662319183349609	0.0020643894094973803	0.1	0.1	0.4372674822807312	0.4405921399593353
480	6.2258710861206055	0.002080338541418314	0.1	0.1	0.48490285873413086	0.49029093980789185
481	6.535897731781006	0.001931831007823348	0.1	0.1	0.4927215278148651	0.49958163499832153
482	6.694440841674805	0.0017534650396555662	0.1	0.1	0.4924512505531311	0.49881917238235474
483	6.6916728019714355	0.0019478814210742712	0.1	0.1	0.47376692295074463	0.4731743633747101
484	6.516168594360352	0.0013393893605098128	0.1	0.1	0.47598132491111755	0.47909480333328247
485	6.688425064086914	0.001707236049696803	0.1	0.1	0.47817522287368774	0.47534120082855225
486	6.478480339050293	0.0013720798306167126	0.1	0.1	0.45324674248695374	0.4488844871520996
487	6.618175506591797	0.0013649348402395844	0.1	0.1	0.44360554218292236	0.44081345200538635
488	7.392302513122559	0.001237490912899375	0.1	0.1	0.42755094170570374	0.4294426143169403
489	6.870562553405762	0.0020526295993477106	0.1	0.1	0.429025262594223	0.43057239055633545
490	7.421093940734863	0.001491689239628613	0.1	0.1	0.43013763427734375	0.43439361453056335
491	7.022416591644287	0.001767646986991167	0.1	0.1	0.4367174208164215	0.43676820397377014
492	6.666701793670654	0.0018950788071379066	0.1	0.1	0.44087883830070496	0.4390699863433838
493	7.498358249664307	0.0017024681437760592	0.1	0.1	0.4131963849067688	0.4154030978679657
494	6.404030799865723	0.002080491278320551	0.1	0.1	0.4638029932975769	0.4576215445995331
495	6.93821907043457	0.0014793338486924767	0.1	0.1	0.4306570589542389	0.4323616623878479
496	6.478265285491943	0.0022093539591878653	0.1	0.1	0.5111194849014282	0.517063319683075
497	7.071173191070557	0.001640131464228034	0.1	0.1	0.4746476113796234	0.4746301472187042
498	6.792396545410156	0.0011651908280327916	0.1	0.1	0.3946337401866913	0.3947742283344269
499	6.96543550491333	0.0015293634496629238	0.1	0.1	0.43370676040649414	0.43555930256843567
